time,latitude,longitude,depth,mag,nst,horizontalError,depthError,magError,magNst,year,month,day,mag_category,normalized_magnitude,season
2011-03-11 14:53:59.730000+00:00,35.966,141.899,9.3,5.3,260.0,,14.8,,164.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 14:49:09.480000+00:00,38.118,144.287,6.2,5.0,178.0,,15.8,,98.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 14:44:11.070000+00:00,36.673,140.795,59.1,5.1,216.0,,5.2,,117.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 14:32:10.570000+00:00,39.366,143.46,35.0,4.5,22.0,,,,2.0,2011,3,11,1,0.0,1
2011-03-11 14:31:59.600000+00:00,35.882,141.499,35.0,4.8,41.0,,,,10.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 14:27:40.540000+00:00,37.052,143.957,35.0,5.4,154.0,,,,71.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 14:26:33.850000+00:00,37.408,142.379,38.5,5.0,119.0,,7.7,,81.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 14:20:16.220000+00:00,37.546,143.221,24.6,5.1,169.0,,15.5,,94.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 14:19:04.060000+00:00,36.209,141.691,8.6,4.8,107.0,,15.8,,39.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 14:10:37.160000+00:00,37.498,141.935,21.7,5.2,279.0,,5.0,,186.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 14:00:38.590000+00:00,36.123,140.761,51.3,5.5,339.0,,4.5,,203.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 13:58:50.170000+00:00,36.641,141.757,42.0,4.9,102.0,,6.8,,36.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 13:56:01.600000+00:00,37.217,142.144,47.6,5.1,46.0,,9.0,,3.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 13:55:28.870000+00:00,37.995,142.895,47.4,5.2,307.0,,5.6,,198.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 13:52:10.170000+00:00,36.655,141.888,30.7,4.5,40.0,,12.9,,2.0,2011,3,11,1,0.0,1
2011-03-11 13:48:37.840000+00:00,38.371,143.123,32.7,5.3,235.0,,10.6,,153.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 13:48:29.400000+00:00,36.635,141.878,35.0,5.0,29.0,,,,5.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 13:47:42.760000+00:00,36.87,141.15,66.1,5.0,49.0,,7.6,,5.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 13:43:09.590000+00:00,38.989,144.126,25.3,5.7,298.0,,10.5,,153.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 13:42:27.190000+00:00,37.338,142.061,33.1,5.0,161.0,,4.5,,87.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 13:34:30.600000+00:00,36.162,141.84,4.7,5.5,191.0,,15.0,,72.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 13:31:55.460000+00:00,39.21,142.798,35.0,5.1,119.0,,,,44.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 13:26:26.390000+00:00,35.789,142.135,35.0,5.0,37.0,,0.0,,7.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 13:18:16.630000+00:00,37.575,142.827,35.0,5.5,71.0,,,,33.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 13:16:51.500000+00:00,36.371,141.743,57.7,5.6,257.0,,6.5,,122.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 13:15:47.030000+00:00,37.377,141.884,52.8,5.1,200.0,,7.3,,115.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 13:14:40.230000+00:00,37.744,143.762,35.0,5.1,51.0,,0.0,,11.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 13:13:10.360000+00:00,37.882,143.321,35.0,4.8,48.0,,0.0,,10.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 13:08:14.100000+00:00,39.168,142.598,35.7,4.7,36.0,,8.4,,2.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 13:02:43.170000+00:00,36.541,141.976,42.3,5.3,63.0,,8.5,,15.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 12:59:22.310000+00:00,36.145,141.692,35.0,5.2,225.0,,,,134.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 12:56:05.330000+00:00,37.795,141.96,35.0,5.5,103.0,,,,25.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 12:54:53.250000+00:00,38.499,141.976,50.9,5.4,352.0,,3.5,,168.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 12:49:02.640000+00:00,36.147,141.602,35.0,5.6,412.0,,,,138.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 12:38:09.770000+00:00,37.019,142.156,29.4,4.6,35.0,,15.0,,3.0,2011,3,11,1,0.021739130434782483,1
2011-03-11 12:35:21.680000+00:00,39.283,143.512,10.0,5.3,19.0,,,,8.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 12:34:31.830000+00:00,37.463,143.301,10.0,5.4,64.0,,,,14.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 12:34:19.660000+00:00,36.986,143.624,26.1,5.3,141.0,,5.4,,71.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 12:33:18.180000+00:00,38.059,142.695,50.9,5.4,145.0,,5.7,,46.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 12:28:45.910000+00:00,36.191,141.712,39.8,5.2,178.0,,5.8,,55.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 12:27:51.610000+00:00,38.186,142.967,63.9,4.7,21.0,,9.2,,2.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 12:24:35.150000+00:00,36.48,141.75,14.6,5.3,229.0,,9.7,,138.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 12:22:17.380000+00:00,39.294,142.666,53.3,4.6,31.0,,8.5,,3.0,2011,3,11,1,0.021739130434782483,1
2011-03-11 12:21:17.090000+00:00,37.216,142.385,35.0,4.9,19.0,,,,2.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 12:15:45.320000+00:00,39.084,142.264,50.2,5.8,108.0,,5.1,,31.0,2011,3,11,2,0.28260869565217384,1
2011-03-11 12:12:54.800000+00:00,38.055,142.548,35.0,5.9,464.0,,,,292.0,2011,3,11,2,0.30434782608695654,1
2011-03-11 12:10:19.100000+00:00,38.899,144.64,35.0,5.0,83.0,,,,23.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 12:07:52.810000+00:00,37.588,144.053,35.0,4.6,30.0,,,,5.0,2011,3,11,1,0.021739130434782483,1
2011-03-11 12:04:11.930000+00:00,36.333,142.744,10.0,5.1,98.0,,,,32.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 12:01:44.350000+00:00,39.143,143.211,35.0,4.9,16.0,,,,2.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 12:01:13.340000+00:00,37.652,143.062,35.0,4.6,25.0,,,,3.0,2011,3,11,1,0.021739130434782483,1
2011-03-11 11:58:54.410000+00:00,35.752,142.08,35.0,5.6,84.0,,,,29.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 11:57:16.060000+00:00,39.202,142.094,44.5,5.3,183.0,,4.6,,71.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 11:56:34.940000+00:00,37.693,143.014,25.9,5.3,82.0,,13.2,,36.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 11:56:13.240000+00:00,36.267,141.527,23.1,5.5,173.0,,7.7,,28.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 11:55:21.300000+00:00,37.228,142.703,10.0,5.3,29.0,,,,4.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 11:54:00.740000+00:00,36.93,142.513,35.0,5.3,81.0,,,,14.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 11:53:23.660000+00:00,39.149,142.662,9.5,4.7,53.0,,11.5,,3.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 11:49:22.550000+00:00,37.9,144.486,22.7,5.0,41.0,,15.7,,9.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 11:46:42.500000+00:00,36.004,141.171,17.7,5.8,97.0,,8.7,,23.0,2011,3,11,2,0.28260869565217384,1
2011-03-11 11:44:28.300000+00:00,36.695,142.244,35.0,5.7,335.0,,,,208.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 11:42:08.320000+00:00,39.319,142.906,10.0,5.4,39.0,,,,6.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 11:36:40.920000+00:00,39.241,142.463,25.7,6.6,668.0,,4.8,,299.0,2011,3,11,3,0.4565217391304348,1
2011-03-11 11:35:25.320000+00:00,37.906,144.783,18.3,5.3,114.0,,15.3,,32.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 11:32:27.130000+00:00,39.065,143.166,36.3,5.8,304.0,,4.3,,179.0,2011,3,11,2,0.28260869565217384,1
2011-03-11 11:32:14.800000+00:00,36.238,142.396,35.0,5.7,140.0,,,,83.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 11:31:13.990000+00:00,38.085,140.115,58.1,5.1,71.0,,8.0,,37.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 11:30:19.150000+00:00,39.219,143.43,13.8,5.4,109.0,,10.5,,35.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 11:28:50.830000+00:00,38.504,142.162,27.7,5.2,75.0,,9.7,,21.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 11:27:18.490000+00:00,39.128,143.369,10.0,5.4,115.0,,,,39.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 11:21:29.790000+00:00,37.547,143.073,35.0,5.8,123.0,,,,58.0,2011,3,11,2,0.28260869565217384,1
2011-03-11 11:21:03.070000+00:00,35.684,140.933,35.0,5.7,342.0,,,,183.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 11:16:50.250000+00:00,36.628,141.809,36.6,5.5,250.0,,5.7,,142.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 11:15:56.250000+00:00,39.193,143.323,52.1,5.3,127.0,,5.2,,47.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 11:13:12.980000+00:00,36.38,141.778,25.9,5.5,270.0,,7.0,,140.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 11:10:58.300000+00:00,35.535,141.842,35.0,5.5,240.0,,,,132.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 11:09:45.830000+00:00,36.481,143.265,35.0,5.2,101.0,,,,30.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 11:08:47.390000+00:00,37.437,142.615,49.3,4.9,61.0,,6.8,,15.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 11:06:44.440000+00:00,37.024,142.544,35.0,5.1,67.0,,,,15.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 11:06:07.560000+00:00,38.004,142.605,35.0,5.0,30.0,,,,5.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 11:02:30.040000+00:00,39.173,142.965,47.5,5.3,50.0,,7.6,,12.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 11:00:52.420000+00:00,37.737,141.496,41.8,5.6,415.0,,3.3,,250.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 11:00:17.370000+00:00,37.463,143.893,35.0,4.9,18.0,,,,1.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 10:58:02.840000+00:00,39.002,142.267,15.4,5.2,173.0,,10.3,,92.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 10:57:26.240000+00:00,36.391,142.717,35.0,4.8,24.0,,,,5.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 10:55:50.810000+00:00,37.076,142.436,35.0,4.9,17.0,,,,3.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 10:52:08.320000+00:00,38.491,143.36,36.4,5.0,181.0,,5.2,,96.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 10:45:44.690000+00:00,38.417,143.752,33.3,5.6,303.0,,11.3,,188.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 10:45:19.320000+00:00,35.888,141.388,12.3,5.4,64.0,,14.7,,18.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 10:44:08.030000+00:00,38.387,143.116,35.0,5.0,37.0,,,,9.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 10:42:16.110000+00:00,37.628,142.963,35.0,4.9,20.0,,,,2.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 10:40:53.720000+00:00,36.688,142.487,35.0,5.0,28.0,,,,7.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 10:39:59.990000+00:00,37.097,142.601,35.0,4.6,17.0,,,,4.0,2011,3,11,1,0.021739130434782483,1
2011-03-11 10:39:22.780000+00:00,35.979,141.852,35.0,4.7,25.0,,,,4.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 10:35:36.710000+00:00,37.05,141.2,37.8,5.2,222.0,,4.2,,52.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 10:28:42.690000+00:00,39.397,143.592,20.0,5.9,377.0,,6.9,,260.0,2011,3,11,2,0.30434782608695654,1
2011-03-11 10:28:21.040000+00:00,37.961,143.571,35.0,5.0,110.0,,,,50.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 10:26:53.600000+00:00,36.685,141.5,35.0,4.7,38.0,,,,6.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 10:22:02.630000+00:00,36.665,142.521,10.0,5.7,83.0,,,,31.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 10:21:55.670000+00:00,37.97,142.863,35.0,5.1,24.0,,,,6.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 10:21:09.350000+00:00,37.256,142.032,43.8,5.4,117.0,,5.7,,56.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 10:20:26.240000+00:00,36.896,142.247,17.5,5.4,248.0,,4.5,,113.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 10:19:30.470000+00:00,37.009,144.463,35.0,4.8,32.0,,,,8.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 10:15:49.410000+00:00,35.808,140.983,35.0,5.0,53.0,,,,8.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 10:10:34.220000+00:00,39.185,142.76,26.5,6.0,438.0,,6.8,,274.0,2011,3,11,3,0.326086956521739,1
2011-03-11 10:05:11.870000+00:00,36.623,141.715,35.9,4.7,40.0,,9.8,,13.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 10:00:27.200000+00:00,37.295,143.158,21.3,5.1,69.0,,15.3,,13.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 09:59:51.990000+00:00,36.661,142.191,10.0,5.3,144.0,,,,86.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 09:58:31.090000+00:00,37.876,142.702,35.0,4.8,27.0,,,,2.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 09:55:27.180000+00:00,37.409,141.687,35.0,4.8,18.0,,,,12.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 09:55:00.030000+00:00,38.12,143.068,10.0,4.9,68.0,,,,19.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 09:52:43.840000+00:00,37.715,141.812,55.8,5.0,106.0,,5.4,,39.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 09:51:06.650000+00:00,36.223,141.822,47.5,5.1,45.0,,7.6,,5.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 09:47:01.830000+00:00,39.599,143.056,38.6,5.4,266.0,,4.5,,162.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 09:45:44.220000+00:00,37.397,144.121,35.0,5.0,42.0,,,,5.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 09:45:25.080000+00:00,36.664,142.299,35.1,5.0,71.0,,7.9,,31.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 09:45:05.020000+00:00,37.848,142.637,35.0,4.6,34.0,,,,7.0,2011,3,11,1,0.021739130434782483,1
2011-03-11 09:42:20.550000+00:00,39.495,142.705,18.0,5.3,252.0,,9.8,,163.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 09:37:04.610000+00:00,35.912,141.601,5.8,5.5,311.0,,8.4,,83.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 09:35:35.510000+00:00,37.572,143.889,26.8,4.9,41.0,,16.1,,14.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 09:34:12.770000+00:00,37.696,142.65,35.0,5.0,25.0,,,,17.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 09:33:51.330000+00:00,38.576,144.455,35.0,4.8,68.0,,,,21.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 09:31:18.070000+00:00,36.584,142.169,53.2,4.8,77.0,,7.4,,19.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 09:27:42.240000+00:00,38.298,142.159,68.1,5.3,180.0,,5.0,,85.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 09:25:49.840000+00:00,36.107,141.864,21.9,4.7,60.0,,13.7,,18.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 09:24:29.180000+00:00,36.198,141.451,35.5,4.9,50.0,,9.2,,13.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 09:24:04.420000+00:00,33.806,134.631,10.0,4.5,18.0,,,,7.0,2011,3,11,1,0.0,1
2011-03-11 09:19:07.840000+00:00,37.439,144.13,10.0,5.0,55.0,,,,24.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 09:18:45.900000+00:00,36.065,142.112,35.0,4.9,59.0,,,,18.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 09:17:31.060000+00:00,39.837,143.668,35.0,4.8,39.0,,,,14.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 09:16:29.890000+00:00,37.967,140.117,53.8,5.0,187.0,,3.7,,102.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 09:15:35.260000+00:00,39.862,138.55,35.0,4.6,23.0,,11.2,,5.0,2011,3,11,1,0.021739130434782483,1
2011-03-11 09:14:27.930000+00:00,35.642,141.879,35.0,4.7,32.0,,,,5.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 09:11:33.090000+00:00,37.491,142.863,42.4,4.9,30.0,,12.2,,6.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 09:09:14.680000+00:00,37.683,143.311,39.2,5.5,330.0,,3.4,,206.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 09:06:03.130000+00:00,37.403,143.997,35.0,5.1,43.0,,,,14.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 09:04:06.900000+00:00,37.376,142.718,8.8,5.4,263.0,,10.8,,167.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 09:03:39.360000+00:00,39.499,143.826,10.0,4.7,40.0,,,,4.0,2011,3,11,1,0.04347826086956519,1
2011-03-11 09:00:14.520000+00:00,37.281,142.497,23.2,5.1,122.0,,8.8,,47.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 08:55:07.520000+00:00,36.607,141.597,36.5,5.0,46.0,,7.4,,15.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 08:54:01.380000+00:00,36.56,141.717,38.8,4.8,44.0,,11.7,,14.0,2011,3,11,1,0.06521739130434767,1
2011-03-11 08:52:23.420000+00:00,36.77,141.924,17.0,5.5,256.0,,10.0,,186.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 08:52:04.660000+00:00,36.326,141.098,40.8,5.3,32.0,,7.8,,10.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 08:51:05.360000+00:00,37.556,143.642,35.0,5.3,42.0,,,,13.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 08:48:26.650000+00:00,36.505,141.909,47.8,5.2,78.0,,8.4,,48.0,2011,3,11,2,0.15217391304347827,1
2011-03-11 08:46:45.850000+00:00,37.416,142.451,25.8,5.6,205.0,,7.0,,131.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 08:44:00.140000+00:00,36.122,140.966,47.3,5.6,115.0,,11.9,,90.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 08:40:56.140000+00:00,37.447,140.984,39.5,5.9,301.0,,4.3,,209.0,2011,3,11,2,0.30434782608695654,1
2011-03-11 08:39:12.960000+00:00,37.64,142.771,46.2,5.5,87.0,,7.3,,41.0,2011,3,11,2,0.21739130434782616,1
2011-03-11 08:38:01.510000+00:00,37.704,143.833,9.4,5.4,171.0,,10.9,,101.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 08:35:22.110000+00:00,36.033,140.984,19.7,5.6,231.0,,9.1,,140.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 08:33:00.780000+00:00,39.14,142.967,27.6,6.0,231.0,,9.1,,147.0,2011,3,11,3,0.326086956521739,1
2011-03-11 08:31:09.260000+00:00,37.469,141.176,37.3,6.0,274.0,,4.2,,193.0,2011,3,11,3,0.326086956521739,1
2011-03-11 08:27:51.600000+00:00,38.017,142.657,42.8,6.0,362.0,,5.9,,258.0,2011,3,11,3,0.326086956521739,1
2011-03-11 08:26:36.930000+00:00,37.367,143.017,17.0,6.1,317.0,,8.5,,214.0,2011,3,11,3,0.34782608695652173,1
2011-03-11 08:19:24.380000+00:00,36.166,141.562,6.8,6.5,369.0,,10.4,,253.0,2011,3,11,3,0.4347826086956521,1
2011-03-11 08:19:14.520000+00:00,36.117,141.698,8.0,5.4,279.0,,3.5,,181.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 08:15:41.850000+00:00,37.047,144.541,41.0,6.1,275.0,,4.3,,154.0,2011,3,11,3,0.34782608695652173,1
2011-03-11 08:12:07.260000+00:00,36.569,141.486,39.6,6.2,510.0,,3.5,,299.0,2011,3,11,3,0.36956521739130443,1
2011-03-11 08:10:29.340000+00:00,36.287,140.852,19.5,5.6,158.0,,14.1,,116.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 08:04:58.780000+00:00,37.593,142.208,48.9,5.7,270.0,,4.4,,172.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 08:01:57+00:00,36.936,142.7,19.3,5.9,300.0,,10.8,,219.0,2011,3,11,2,0.30434782608695654,1
2011-03-11 08:01:24.150000+00:00,36.983,142.815,35.0,5.1,74.0,,,,37.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 07:59:48.970000+00:00,37.012,142.78,0.7,5.7,88.0,,16.0,,46.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 07:56:15.410000+00:00,37.106,142.226,38.0,5.6,160.0,,5.8,,94.0,2011,3,11,2,0.23913043478260865,1
2011-03-11 07:54:45.420000+00:00,37.743,141.573,50.8,5.7,297.0,,2.9,,201.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 07:54:03.540000+00:00,38.836,142.431,55.7,4.9,43.0,,7.1,,26.0,2011,3,11,1,0.0869565217391306,1
2011-03-11 07:53:29.180000+00:00,36.734,141.959,42.0,5.0,64.0,,7.0,,29.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 07:51:53.410000+00:00,36.554,141.675,44.2,5.0,53.0,,10.9,,23.0,2011,3,11,2,0.10869565217391308,1
2011-03-11 07:49:48.530000+00:00,36.525,141.756,26.9,5.4,123.0,,12.9,,59.0,2011,3,11,2,0.19565217391304346,1
2011-03-11 07:48:09.770000+00:00,36.951,142.162,3.1,5.1,104.0,,14.7,,58.0,2011,3,11,2,0.13043478260869557,1
2011-03-11 07:44:27.990000+00:00,36.195,141.813,13.8,5.8,237.0,,10.1,,141.0,2011,3,11,2,0.28260869565217384,1
2011-03-11 07:42:55.650000+00:00,36.403,141.892,35.0,5.7,171.0,,,,109.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 07:40:53.350000+00:00,38.345,142.191,16.1,5.3,86.0,,13.1,,46.0,2011,3,11,2,0.17391304347826075,1
2011-03-11 07:38:27.600000+00:00,39.204,142.793,38.5,5.8,298.0,,3.8,,230.0,2011,3,11,2,0.28260869565217384,1
2011-03-11 07:35:52.220000+00:00,36.943,142.309,21.9,5.7,185.0,,9.9,,122.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 07:33:33.660000+00:00,36.323,142.71,35.0,5.7,46.0,,,,22.0,2011,3,11,2,0.26086956521739135,1
2011-03-11 07:30:18.450000+00:00,37.442,141.195,49.2,6.0,40.0,,6.8,,20.0,2011,3,11,3,0.326086956521739,1
2011-03-11 07:29:01.830000+00:00,39.031,142.349,45.4,6.3,338.0,,6.7,,253.0,2011,3,11,3,0.3913043478260869,1
2011-03-11 07:28:12.360000+00:00,36.823,141.824,28.4,6.1,289.0,,7.5,,203.0,2011,3,11,3,0.34782608695652173,1
